S.No.,State Code,State Name (In English),District Code,District Name (In English),Sub-District Code,Sub-District Name (In English),Village Code,Village Version,Village Name (In English),Village Name (In Local),Village Category,Village Status,Census 2001 Code,Census 2011 Code
4545,28,Andhra Pradesh,753,Annamayya,5414,Ramasamudram,596526,2,Chembakur,,Rural,Inhabitant,2753500,596526
4546,28,Andhra Pradesh,753,Annamayya,5414,Ramasamudram,596529,2,R.Nadimpalle,,Rural,Inhabitant,2753800,596529
4547,28,Andhra Pradesh,753,Annamayya,5414,Ramasamudram,596530,2,Elavanellore,,Rural,Inhabitant,2753900,596530
4548,28,Andhra Pradesh,753,Annamayya,5414,Ramasamudram,596531,2,Ramasamudram,,Rural,Inhabitant,2754000,596531
4549,28,Andhra Pradesh,753,Annamayya,5414,Ramasamudram,596533,2,Chokkandlapalle,,Rural,Inhabitant,2754200,596533
4550,28,Andhra Pradesh,753,Annamayya,5414,Ramasamudram,596534,2,Voolapadu,,Rural,Inhabitant,2754300,596534
4551,28,Andhra Pradesh,753,Annamayya,5414,Ramasamudram,596536,2,Arikela,,Rural,Inhabitant,2754500,596536
4552,28,Andhra Pradesh,753,Annamayya,5414,Ramasamudram,596537,2,Malenatham,,Rural,Inhabitant,2754600,596537
4553,28,Andhra Pradesh,753,Annamayya,5414,Ramasamudram,596538,2,Kudurucheemanapalle,,Rural,Inhabitant,2754700,596538
4554,28,Andhra Pradesh,753,Annamayya,5414,Ramasamudram,596539,2,Moogavadi,,Rural,Inhabitant,2754800,596539
4555,28,Andhra Pradesh,753,Annamayya,5239,Rayachoti,593527,2,Guntimadugu,,Rural,Inhabitant,2454500,593527
4556,28,Andhra Pradesh,753,Annamayya,5239,Rayachoti,593528,2,Katimayakunta,,Rural,Inhabitant,2454600,593528
4557,28,Andhra Pradesh,753,Annamayya,5239,Rayachoti,593534,2,Peddakalvapalle,,Rural,Inhabitant,2455200,593534
4558,28,Andhra Pradesh,753,Annamayya,5239,Rayachoti,593535,2,Cherlopalle,,Rural,Inhabitant,2455300,593535
4559,28,Andhra Pradesh,753,Annamayya,5239,Rayachoti,593536,2,Masapet (R),,Rural,Inhabitant,2455400,593536
4560,28,Andhra Pradesh,753,Annamayya,5239,Rayachoti,593537,2,Abbavaram,,Rural,Inhabitant,2455500,593537
4561,28,Andhra Pradesh,753,Annamayya,5239,Rayachoti,593538,2,Indukurupalle,,Rural,Inhabitant,2455600,593538
4562,28,Andhra Pradesh,753,Annamayya,5239,Rayachoti,593540,2,Dullavaripalle,,Rural,Inhabitant,2455900,593540
4563,28,Andhra Pradesh,753,Annamayya,5239,Rayachoti,593541,2,Pemmadapalle,,Rural,Inhabitant,2456000,593541
4564,28,Andhra Pradesh,753,Annamayya,5239,Rayachoti,593542,2,Sibyala,,Rural,Inhabitant,2456100,593542
4565,28,Andhra Pradesh,753,Annamayya,5239,Rayachoti,930463,2,Rayachoti,రాయచోటి,Unmapped,Inhabitant,0,0
4566,28,Andhra Pradesh,753,Annamayya,5239,Rayachoti,593529,2,Madhavaram,,Rural,Inhabitant,2454700,593529
4567,28,Andhra Pradesh,753,Annamayya,5239,Rayachoti,593530,2,Yerranagupalle,,Rural,Inhabitant,2454800,593530
4568,28,Andhra Pradesh,753,Annamayya,5239,Rayachoti,593531,2,Gorlamudiveedu,,Rural,Inhabitant,2454900,593531
4569,28,Andhra Pradesh,753,Annamayya,5239,Rayachoti,593532,2,Yandapalle,,Rural,Inhabitant,2455000,593532
4570,28,Andhra Pradesh,753,Annamayya,5239,Rayachoti,593533,2,Botlacheruvu,,Rural,Inhabitant,2455100,593533
4571,28,Andhra Pradesh,753,Annamayya,5239,Rayachoti,593539,2,Syamalavaripalle,,Rural,Inhabitant,2455800,593539
4572,28,Andhra Pradesh,753,Annamayya,5239,Rayachoti,593543,2,Chennamukkapalle (Ct),,Rural,Inhabitant,2455700,593543
4573,28,Andhra Pradesh,753,Annamayya,5239,Rayachoti,930464,2,Kasbagollapalle,కస్బా గొల్లపల్లి,Unmapped,Inhabitant,0,0
4574,28,Andhra Pradesh,753,Annamayya,5237,Sambepalle,593502,2,Narayanareddipalle,,Rural,Inhabitant,2452000,593502
4575,28,Andhra Pradesh,753,Annamayya,5237,Sambepalle,593508,2,Routhukunta,,Rural,Inhabitant,2452600,593508
4576,28,Andhra Pradesh,753,Annamayya,5237,Sambepalle,593510,2,Sho.Somavaram,,Rural,Inhabitant,2452800,593510
4577,28,Andhra Pradesh,753,Annamayya,5237,Sambepalle,593512,2,Settipalle,,Rural,Inhabitant,2453000,593512
4578,28,Andhra Pradesh,753,Annamayya,5237,Sambepalle,593503,2,Motakatla,,Rural,Inhabitant,2452100,593503
4579,28,Andhra Pradesh,753,Annamayya,5237,Sambepalle,593504,2,Gunnikuntla,,Rural,Inhabitant,2452200,593504
4580,28,Andhra Pradesh,753,Annamayya,5237,Sambepalle,593505,2,Guriginjakunta,,Rural,Inhabitant,2452300,593505
4581,28,Andhra Pradesh,753,Annamayya,5237,Sambepalle,593506,2,Dudyala,,Rural,Inhabitant,2452400,593506
4582,28,Andhra Pradesh,753,Annamayya,5237,Sambepalle,593507,2,Sambepalle,,Rural,Inhabitant,2452500,593507
4583,28,Andhra Pradesh,753,Annamayya,5237,Sambepalle,593509,2,Devapatla,,Rural,Inhabitant,2452700,593509
4584,28,Andhra Pradesh,753,Annamayya,5237,Sambepalle,593511,2,Guttapalle,,Rural,Inhabitant,2452900,593511
4585,28,Andhra Pradesh,753,Annamayya,5394,Sodam,596162,2,Palamanda,,Rural,Inhabitant,2716100,596162
4586,28,Andhra Pradesh,753,Annamayya,5394,Sodam,596165,2,Sodam,,Rural,Inhabitant,2716400,596165
4587,28,Andhra Pradesh,753,Annamayya,5394,Sodam,596161,2,Chintamakulapalle,,Rural,Inhabitant,2716000,596161
4588,28,Andhra Pradesh,753,Annamayya,5394,Sodam,596167,2,Gongivaripalle,,Rural,Inhabitant,2716600,596167
4589,28,Andhra Pradesh,753,Annamayya,5394,Sodam,596170,2,Errathivaripalle,,Rural,Inhabitant,2716900,596170
4590,28,Andhra Pradesh,753,Annamayya,5394,Sodam,596171,2,Booragamanda,,Rural,Inhabitant,2717000,596171
4591,28,Andhra Pradesh,753,Annamayya,5394,Sodam,596160,2,Vootupalle,,Rural,Inhabitant,2715900,596160
4592,28,Andhra Pradesh,753,Annamayya,5394,Sodam,596163,2,Khambhamvaripalle,,Rural,Inhabitant,2716200,596163
4593,28,Andhra Pradesh,753,Annamayya,5394,Sodam,596164,2,Thatiguntapalem,,Rural,Inhabitant,2716300,596164
4594,28,Andhra Pradesh,753,Annamayya,5394,Sodam,596166,2,Ammagaripalle,,Rural,Inhabitant,2716500,596166
4595,28,Andhra Pradesh,753,Annamayya,5394,Sodam,596168,2,Thimmanayanipalle,,Rural,Inhabitant,2716700,596168
4596,28,Andhra Pradesh,753,Annamayya,5394,Sodam,596169,2,Nadigadda,,Rural,Inhabitant,2716800,596169
4597,28,Andhra Pradesh,753,Annamayya,5394,Sodam,596172,2,Cherukuvaripalle,,Rural,Inhabitant,2717100,596172
4598,28,Andhra Pradesh,753,Annamayya,5412,Somala,596507,2,Nanjampeta @ Chandambylu,,Rural,Inhabitant,2751600,596507
4599,28,Andhra Pradesh,753,Annamayya,5412,Somala,596501,2,Valligatla,,Rural,Inhabitant,2751000,596501
4600,28,Andhra Pradesh,753,Annamayya,5412,Somala,596497,2,Mittapalle,,Rural,Inhabitant,2750600,596497
4601,28,Andhra Pradesh,753,Annamayya,5412,Somala,596498,2,Thamminayanipalle,,Rural,Inhabitant,2750700,596498
4602,28,Andhra Pradesh,753,Annamayya,5412,Somala,596499,2,Kandur,,Rural,Inhabitant,2750800,596499
4603,28,Andhra Pradesh,753,Annamayya,5412,Somala,596500,2,Kamireddivaripalle,,Rural,Inhabitant,2750900,596500
4604,28,Andhra Pradesh,753,Annamayya,5412,Somala,596503,2,Irikipenta,,Rural,Inhabitant,2751200,596503
4605,28,Andhra Pradesh,753,Annamayya,5412,Somala,596504,2,Somala,,Rural,Inhabitant,2751300,596504
4606,28,Andhra Pradesh,753,Annamayya,5412,Somala,596506,2,Upparapalle,,Rural,Inhabitant,2751500,596506
4607,28,Andhra Pradesh,753,Annamayya,5412,Somala,596502,2,Nellimanda,,Rural,Inhabitant,2751100,596502
4608,28,Andhra Pradesh,753,Annamayya,5412,Somala,596505,2,S. Nadim Palle,,Rural,Inhabitant,2751400,596505
4609,28,Andhra Pradesh,753,Annamayya,5412,Somala,596508,2,Avulapalle,,Rural,Inhabitant,2751700,596508
4610,28,Andhra Pradesh,753,Annamayya,5412,Somala,596509,2,Peddauppara Palle,,Rural,Inhabitant,2751800,596509
4611,28,Andhra Pradesh,753,Annamayya,5368,Thamballapalle,595616,2,Zunjurupenta,,Rural,Inhabitant,2662300,595616
4612,28,Andhra Pradesh,753,Annamayya,5368,Thamballapalle,595618,2,Gopidinne,,Rural,Inhabitant,2662500,595618
4613,28,Andhra Pradesh,753,Annamayya,5368,Thamballapalle,595619,2,Gangireddipalle,,Rural,Inhabitant,2662600,595619
4614,28,Andhra Pradesh,753,Annamayya,5368,Thamballapalle,595620,2,Kotlapalle,,Rural,Inhabitant,2662700,595620
4615,28,Andhra Pradesh,753,Annamayya,5368,Thamballapalle,595621,2,Diguvapalem,,Rural,Inhabitant,2662800,595621
4616,28,Andhra Pradesh,753,Annamayya,5368,Thamballapalle,595622,2,Gundlapalle,,Rural,Inhabitant,2662900,595622
4617,28,Andhra Pradesh,753,Annamayya,5368,Thamballapalle,595623,2,Thamballapalle,,Rural,Inhabitant,2663000,595623
4618,28,Andhra Pradesh,753,Annamayya,5368,Thamballapalle,595625,2,Yerrasanipalle,,Rural,Inhabitant,2663200,595625
4619,28,Andhra Pradesh,753,Annamayya,5368,Thamballapalle,595626,2,Panchalamarri,,Rural,Inhabitant,2663300,595626
4620,28,Andhra Pradesh,753,Annamayya,5368,Thamballapalle,595627,2,Kosuvaripalle,,Rural,Inhabitant,2663400,595627
4621,28,Andhra Pradesh,753,Annamayya,5368,Thamballapalle,595632,2,Kukkarajupalle,,Rural,Inhabitant,2663900,595632
4622,28,Andhra Pradesh,753,Annamayya,5368,Thamballapalle,595617,2,Kotala,,Rural,Inhabitant,2662400,595617
4623,28,Andhra Pradesh,753,Annamayya,5368,Thamballapalle,595624,2,Eddulavaripalle,,Rural,Inhabitant,2663100,595624
4624,28,Andhra Pradesh,753,Annamayya,5368,Thamballapalle,595628,2,Marrimakulapalle,,Rural,Inhabitant,2663500,595628
4625,28,Andhra Pradesh,753,Annamayya,5368,Thamballapalle,595629,2,Kannemadugu,,Rural,Inhabitant,2663600,595629
4626,28,Andhra Pradesh,753,Annamayya,5368,Thamballapalle,595630,2,Renimakulapalle,,Rural,Inhabitant,2663700,595630
4627,28,Andhra Pradesh,753,Annamayya,5368,Thamballapalle,595631,2,Kotakonda,,Rural,Inhabitant,2663800,595631
4628,28,Andhra Pradesh,753,Annamayya,5388,Valmikipuram,596092,2,Jammallapalle,,Rural,Inhabitant,2709100,596092
4629,28,Andhra Pradesh,753,Annamayya,5388,Valmikipuram,596078,2,Velagapalle,,Rural,Inhabitant,2707700,596078
4630,28,Andhra Pradesh,753,Annamayya,5388,Valmikipuram,596079,2,Nagarimadugu,,Rural,Inhabitant,2707800,596079
4631,28,Andhra Pradesh,753,Annamayya,5388,Valmikipuram,596084,2,Ayyavaripalle,,Rural,Inhabitant,2708300,596084
4632,28,Andhra Pradesh,753,Annamayya,5388,Valmikipuram,596087,2,Vittalam,,Rural,Inhabitant,2708600,596087
4633,28,Andhra Pradesh,753,Annamayya,5388,Valmikipuram,596089,2,Aramadaka,,Rural,Inhabitant,2708800,596089
4634,28,Andhra Pradesh,753,Annamayya,5388,Valmikipuram,596093,2,Chintaparthi,,Rural,Inhabitant,2709200,596093
4635,28,Andhra Pradesh,753,Annamayya,5388,Valmikipuram,596094,2,Gandaboyanapalle,,Rural,Inhabitant,2709300,596094
4636,28,Andhra Pradesh,753,Annamayya,5388,Valmikipuram,596080,2,Budidavedu,,Rural,Inhabitant,2707900,596080
4637,28,Andhra Pradesh,753,Annamayya,5388,Valmikipuram,596081,2,T.Sakirevupalle,,Rural,Inhabitant,2708000,596081
4638,28,Andhra Pradesh,753,Annamayya,5388,Valmikipuram,596082,2,Thatiguntapalle,,Rural,Inhabitant,2708100,596082
4639,28,Andhra Pradesh,753,Annamayya,5388,Valmikipuram,596083,2,Manchuru,,Rural,Inhabitant,2708200,596083
4640,28,Andhra Pradesh,753,Annamayya,5388,Valmikipuram,596085,2,Jarravaripalle,,Rural,Inhabitant,2708400,596085
4641,28,Andhra Pradesh,753,Annamayya,5388,Valmikipuram,596086,2,Valmikipuram,,Rural,Inhabitant,2708500,596086
4642,28,Andhra Pradesh,753,Annamayya,5388,Valmikipuram,596088,2,Kuraparthi,,Rural,Inhabitant,2708700,596088
4643,28,Andhra Pradesh,753,Annamayya,5388,Valmikipuram,596090,2,Chinthalavaripalle,,Rural,Inhabitant,2708900,596090
4644,28,Andhra Pradesh,753,Annamayya,5388,Valmikipuram,596091,2,Mugalamarri,,Rural,Inhabitant,2709000,596091
4645,28,Andhra Pradesh,750,Bapatla,5086,Amarthalur,590388,2,Peddapudi,,Rural,Inhabitant,2138600,590388
4646,28,Andhra Pradesh,750,Bapatla,5086,Amarthalur,590389,2,Koditadiparru,,Rural,Inhabitant,2138700,590389
4647,28,Andhra Pradesh,750,Bapatla,5086,Amarthalur,590390,2,Moparru,,Rural,Inhabitant,2138800,590390
4648,28,Andhra Pradesh,750,Bapatla,5086,Amarthalur,590392,2,Amruthalur,,Rural,Inhabitant,2139000,590392
4649,28,Andhra Pradesh,750,Bapatla,5086,Amarthalur,590393,2,Panchalavaram,,Rural,Inhabitant,2139100,590393
4650,28,Andhra Pradesh,750,Bapatla,5086,Amarthalur,590396,2,Bodapadu,,Rural,Inhabitant,2139400,590396
4651,28,Andhra Pradesh,750,Bapatla,5086,Amarthalur,590386,2,Kuchipudi,,Rural,Inhabitant,2138400,590386
4652,28,Andhra Pradesh,750,Bapatla,5086,Amarthalur,590387,2,Mulpur,,Rural,Inhabitant,2138500,590387
4653,28,Andhra Pradesh,750,Bapatla,5086,Amarthalur,590391,2,Thurumella,,Rural,Inhabitant,2138900,590391
4654,28,Andhra Pradesh,750,Bapatla,5086,Amarthalur,590394,2,Yelavarru,,Rural,Inhabitant,2139200,590394
4655,28,Andhra Pradesh,750,Bapatla,5086,Amarthalur,590395,2,Pyaparru,,Rural,Inhabitant,2139300,590395
4656,28,Andhra Pradesh,750,Bapatla,5086,Amarthalur,590397,2,Intur,,Rural,Inhabitant,2139500,590397
4657,28,Andhra Pradesh,750,Bapatla,5086,Amarthalur,590398,2,Govada,,Rural,Inhabitant,2139600,590398
4658,28,Andhra Pradesh,750,Bapatla,5093,Bapatla,590458,2,Gopapuram,,Rural,Inhabitant,2145600,590458
4659,28,Andhra Pradesh,750,Bapatla,5093,Bapatla,590459,2,Poondla,,Rural,Inhabitant,2145700,590459
4660,28,Andhra Pradesh,750,Bapatla,5093,Bapatla,590462,2,Gudipudi,,Rural,Inhabitant,2146000,590462
4661,28,Andhra Pradesh,750,Bapatla,5093,Bapatla,590464,2,Bharthipudi,,Rural,Inhabitant,2146200,590464
4662,28,Andhra Pradesh,750,Bapatla,5093,Bapatla,590465,2,Appikatla,,Rural,Inhabitant,2146300,590465
4663,28,Andhra Pradesh,750,Bapatla,5093,Bapatla,590468,2,Jammulapalem,,Rural,Inhabitant,2146600,590468
4664,28,Andhra Pradesh,750,Bapatla,5093,Bapatla,590469,2,Cheruvu,,Rural,Inhabitant,2146700,590469
4665,28,Andhra Pradesh,750,Bapatla,5093,Bapatla,590472,2,Kankatapalem,,Rural,Inhabitant,2147000,590472
4666,28,Andhra Pradesh,750,Bapatla,5093,Bapatla,590475,2,Maruproluvaripalem (R),,Rural,Inhabitant,2147300,590475
4667,28,Andhra Pradesh,750,Bapatla,5093,Bapatla,590457,2,Jillellamudi,,Rural,Inhabitant,2145500,590457
4668,28,Andhra Pradesh,750,Bapatla,5093,Bapatla,590460,2,Etheru,,Rural,Inhabitant,2145800,590460
4669,28,Andhra Pradesh,750,Bapatla,5093,Bapatla,590461,2,Palaparthipadu,,Rural,Inhabitant,2145900,590461
4670,28,Andhra Pradesh,750,Bapatla,5093,Bapatla,590463,2,Neredupalle,,Rural,Inhabitant,2146100,590463
4671,28,Andhra Pradesh,750,Bapatla,5093,Bapatla,590466,2,Velicherla,,Rural,Inhabitant,2146400,590466
4672,28,Andhra Pradesh,750,Bapatla,5093,Bapatla,590467,2,Mulapalem,,Rural,Inhabitant,2146500,590467
4673,28,Andhra Pradesh,750,Bapatla,5093,Bapatla,590470,2,Narasayapalem,,Rural,Inhabitant,2146800,590470
4674,28,Andhra Pradesh,750,Bapatla,5093,Bapatla,590471,2,Murukondapadu,,Rural,Inhabitant,2146900,590471
4675,28,Andhra Pradesh,750,Bapatla,5093,Bapatla,590473,2,Bapatla West (R),,Rural,Inhabitant,2147100,590473
4676,28,Andhra Pradesh,750,Bapatla,5093,Bapatla,590474,2,Bapatla East (R),,Rural,Inhabitant,2147200,590474
4677,28,Andhra Pradesh,750,Bapatla,5093,Bapatla,590476,10,Adivi,,Rural,Inhabitant,2147400,590476
4678,28,Andhra Pradesh,750,Bapatla,5089,Bhattiprolu,590434,2,Pedalanka,,Rural,Inhabitant,2143200,590434
4679,28,Andhra Pradesh,750,Bapatla,5089,Bhattiprolu,590426,2,Bhattiprolu,,Rural,Inhabitant,2142400,590426
4680,28,Andhra Pradesh,750,Bapatla,5089,Bhattiprolu,590428,2,Konetipuram,,Rural,Inhabitant,2142600,590428
4681,28,Andhra Pradesh,750,Bapatla,5089,Bhattiprolu,590429,2,Pallekona,,Rural,Inhabitant,2142700,590429
4682,28,Andhra Pradesh,750,Bapatla,5089,Bhattiprolu,590430,2,Gorigapudi,,Rural,Inhabitant,2142800,590430
4683,28,Andhra Pradesh,750,Bapatla,5089,Bhattiprolu,590431,2,Pedapulivarru,,Rural,Inhabitant,2142900,590431
4684,28,Andhra Pradesh,750,Bapatla,5089,Bhattiprolu,590435,2,Oleru,,Rural,Inhabitant,2143300,590435
4685,28,Andhra Pradesh,750,Bapatla,5089,Bhattiprolu,590425,2,Addepalli,,Rural,Inhabitant,2142300,590425
4686,28,Andhra Pradesh,750,Bapatla,5089,Bhattiprolu,590427,2,Surepalle,,Rural,Inhabitant,2142500,590427
4687,28,Andhra Pradesh,750,Bapatla,5089,Bhattiprolu,590432,2,Vellaturu,,Rural,Inhabitant,2143000,590432
4688,28,Andhra Pradesh,750,Bapatla,5089,Bhattiprolu,590433,2,Pesarlanka,,Rural,Inhabitant,2143100,590433
4689,28,Andhra Pradesh,750,Bapatla,5089,Bhattiprolu,590424,2,Sivangulapalem,,Rural,Un-Inhabitant,2142200,590424
4690,28,Andhra Pradesh,750,Bapatla,5090,Cherukupalli,590437,2,Kavuru,,Rural,Inhabitant,2143500,590437
4691,28,Andhra Pradesh,750,Bapatla,5090,Cherukupalli,590439,2,Arumbaka,,Rural,Inhabitant,2143700,590439
4692,28,Andhra Pradesh,750,Bapatla,5090,Cherukupalli,590441,2,Nadimpalle,,Rural,Inhabitant,2143900,590441
4693,28,Andhra Pradesh,750,Bapatla,5090,Cherukupalli,590442,2,Gudavalli,,Rural,Inhabitant,2144000,590442
4694,28,Andhra Pradesh,750,Bapatla,5090,Cherukupalli,590443,2,Kanagala,,Rural,Inhabitant,2144100,590443
4695,28,Andhra Pradesh,750,Bapatla,5090,Cherukupalli,590444,2,Rajavolu,,Rural,Inhabitant,2144200,590444
4696,28,Andhra Pradesh,750,Bapatla,5090,Cherukupalli,590436,2,Rambhotlapalem,,Rural,Inhabitant,2143400,590436
4697,28,Andhra Pradesh,750,Bapatla,5090,Cherukupalli,590438,2,Balusulapalem,,Rural,Inhabitant,2143600,590438
4698,28,Andhra Pradesh,750,Bapatla,5090,Cherukupalli,590440,2,Ponnapalle,,Rural,Inhabitant,2143800,590440
4699,28,Andhra Pradesh,750,Bapatla,5090,Cherukupalli,590445,2,Arepalle,,Rural,Inhabitant,2144300,590445
4700,28,Andhra Pradesh,750,Bapatla,5125,Chinaganjam,591024,2,Santharavuru,,Rural,Inhabitant,2202000,591024
4701,28,Andhra Pradesh,750,Bapatla,5125,Chinaganjam,591026,2,Chinthagum Palle,,Rural,Inhabitant,2202200,591026
4702,28,Andhra Pradesh,750,Bapatla,5125,Chinaganjam,591028,2,Motu Palle,,Rural,Inhabitant,2202400,591028
4703,28,Andhra Pradesh,750,Bapatla,5125,Chinaganjam,591030,2,Pedaganjam,,Rural,Inhabitant,2202600,591030
4704,28,Andhra Pradesh,750,Bapatla,5125,Chinaganjam,591025,2,Gonasapudi,,Rural,Inhabitant,2202100,591025
4705,28,Andhra Pradesh,750,Bapatla,5125,Chinaganjam,591027,2,Kadavakuduru,,Rural,Inhabitant,2202300,591027
4706,28,Andhra Pradesh,750,Bapatla,5125,Chinaganjam,591029,2,Chinaganjam,,Rural,Inhabitant,2202500,591029
4707,28,Andhra Pradesh,750,Bapatla,5123,Chirala,591016,2,Ipuru Palem (Part),,Rural,Inhabitant,2201400,591016
4708,28,Andhra Pradesh,750,Bapatla,5123,Chirala,591017,2,Gavinivari Palem,,Rural,Inhabitant,2201500,591017
4709,28,Andhra Pradesh,750,Bapatla,5123,Chirala,929822,2,Perala,పేరాల,Unmapped,Inhabitant,0,0
4710,28,Andhra Pradesh,750,Bapatla,5123,Chirala,591015,2,Wada,,Rural,Inhabitant,2201300,591015
4711,28,Andhra Pradesh,750,Bapatla,5123,Chirala,591018,2,Chirala (Ct),,Rural,Inhabitant,41802000,591018
4712,28,Andhra Pradesh,750,Bapatla,5110,Inkollu,590739,2,Inkollu,,Rural,Inhabitant,2173700,590739
4713,28,Andhra Pradesh,750,Bapatla,5110,Inkollu,590735,2,Nagandla,,Rural,Inhabitant,2173300,590735
4714,28,Andhra Pradesh,750,Bapatla,5110,Inkollu,590736,2,Idupulapadu,,Rural,Inhabitant,2173400,590736
4715,28,Andhra Pradesh,750,Bapatla,5110,Inkollu,590737,2,Pusapadu,,Rural,Inhabitant,2173500,590737
4716,28,Andhra Pradesh,750,Bapatla,5110,Inkollu,590738,2,Pavulur,,Rural,Inhabitant,2173600,590738
4717,28,Andhra Pradesh,750,Bapatla,5110,Inkollu,590740,2,Ganga Varam,,Rural,Inhabitant,2173800,590740
4718,28,Andhra Pradesh,750,Bapatla,5110,Inkollu,590741,2,Koniki,,Rural,Inhabitant,2173900,590741
4719,28,Andhra Pradesh,750,Bapatla,5110,Inkollu,590742,2,Duddukur,,Rural,Inhabitant,2174000,590742
4720,28,Andhra Pradesh,750,Bapatla,5110,Inkollu,590743,2,Bhimavaram,,Rural,Inhabitant,2174100,590743
4721,28,Andhra Pradesh,750,Bapatla,5109,Karamchedu,590733,2,Kunkalamarru,,Rural,Inhabitant,2173100,590733
4722,28,Andhra Pradesh,750,Bapatla,5109,Karamchedu,590728,2,Daggubadu,,Rural,Inhabitant,2172600,590728
4723,28,Andhra Pradesh,750,Bapatla,5109,Karamchedu,590729,2,Kesavarappadu,,Rural,Inhabitant,2172700,590729
4724,28,Andhra Pradesh,750,Bapatla,5109,Karamchedu,590730,2,Kodavalivari Palem,,Rural,Inhabitant,2172800,590730
4725,28,Andhra Pradesh,750,Bapatla,5109,Karamchedu,590731,2,Swarna,,Rural,Inhabitant,2172900,590731
4726,28,Andhra Pradesh,750,Bapatla,5109,Karamchedu,590732,2,Audi Pudi,,Rural,Inhabitant,2173000,590732
4727,28,Andhra Pradesh,750,Bapatla,5109,Karamchedu,590734,2,Karamchedu,,Rural,Inhabitant,2173200,590734
4728,28,Andhra Pradesh,750,Bapatla,5092,Karlapalem,590455,2,Ganapavaram,,Rural,Inhabitant,2145300,590455
4729,28,Andhra Pradesh,750,Bapatla,5092,Karlapalem,590456,2,Perali,,Rural,Inhabitant,2145400,590456
4730,28,Andhra Pradesh,750,Bapatla,5092,Karlapalem,590452,2,Yazali,,Rural,Inhabitant,2145000,590452
4731,28,Andhra Pradesh,750,Bapatla,5092,Karlapalem,590453,2,Buddam,,Rural,Inhabitant,2145100,590453
4732,28,Andhra Pradesh,750,Bapatla,5092,Karlapalem,590454,2,Karlapalem,,Rural,Inhabitant,2145200,590454
4733,28,Andhra Pradesh,750,Bapatla,5088,Kolluru,590412,2,Ananthavaram,,Rural,Inhabitant,2141000,590412
4734,28,Andhra Pradesh,750,Bapatla,5088,Kolluru,590416,2,Pedalanka,,Rural,Inhabitant,2141400,590416
4735,28,Andhra Pradesh,750,Bapatla,5088,Kolluru,590417,2,Kollur,,Rural,Inhabitant,2141500,590417
4736,28,Andhra Pradesh,750,Bapatla,5088,Kolluru,590418,2,Boddulurupadu,,Rural,Inhabitant,2141600,590418
4737,28,Andhra Pradesh,750,Bapatla,5088,Kolluru,590419,2,Ravikampadu,,Rural,Inhabitant,2141700,590419
4738,28,Andhra Pradesh,750,Bapatla,5088,Kolluru,590421,2,Chinapulivarru,,Rural,Inhabitant,2141900,590421
4739,28,Andhra Pradesh,750,Bapatla,5088,Kolluru,590422,2,Donepudi,,Rural,Inhabitant,2142000,590422
4740,28,Andhra Pradesh,750,Bapatla,5088,Kolluru,590413,2,Chilumuru,,Rural,Inhabitant,2141100,590413
4741,28,Andhra Pradesh,750,Bapatla,5088,Kolluru,590414,2,Ipur,,Rural,Inhabitant,2141200,590414
4742,28,Andhra Pradesh,750,Bapatla,5088,Kolluru,590415,2,Gajullanka,,Rural,Inhabitant,2141300,590415
4743,28,Andhra Pradesh,750,Bapatla,5088,Kolluru,590423,2,Potharlanka,,Rural,Inhabitant,2142100,590423
4744,28,Andhra Pradesh,750,Bapatla,5088,Kolluru,590420,2,Gurivindapalle,,Rural,Un-Inhabitant,2141800,590420
4745,28,Andhra Pradesh,750,Bapatla,5106,Martur,590693,2,Nagaraju Palle,,Rural,Inhabitant,2169100,590693
4746,28,Andhra Pradesh,750,Bapatla,5106,Martur,590694,2,Rajupalem,,Rural,Inhabitant,2169200,590694
4747,28,Andhra Pradesh,750,Bapatla,5106,Martur,590695,2,Martur,,Rural,Inhabitant,2169300,590695
4748,28,Andhra Pradesh,750,Bapatla,5106,Martur,590698,2,Darsiagraharam,,Rural,Inhabitant,2169600,590698
4749,28,Andhra Pradesh,750,Bapatla,5106,Martur,590700,2,Jangamaheswarapuram,,Rural,Inhabitant,2169800,590700
4750,28,Andhra Pradesh,750,Bapatla,5106,Martur,590701,2,Lakkavaram Agraharam,,Rural,Inhabitant,2169900,590701
4751,28,Andhra Pradesh,750,Bapatla,5106,Martur,590702,2,Bolla Palle,,Rural,Inhabitant,2170000,590702
4752,28,Andhra Pradesh,750,Bapatla,5106,Martur,590703,2,Kolala Pudi,,Rural,Inhabitant,2170100,590703
4753,28,Andhra Pradesh,750,Bapatla,5106,Martur,590704,2,Konanki,,Rural,Inhabitant,2170200,590704
4754,28,Andhra Pradesh,750,Bapatla,5106,Martur,590696,2,Bobbe Palle,,Rural,Inhabitant,2169400,590696
4755,28,Andhra Pradesh,750,Bapatla,5106,Martur,590697,2,Jonna Thali Agraharam,,Rural,Inhabitant,2169500,590697
4756,28,Andhra Pradesh,750,Bapatla,5106,Martur,590699,2,Valaparla,,Rural,Inhabitant,2169700,590699
4757,28,Andhra Pradesh,750,Bapatla,5106,Martur,590705,2,Dronadula,,Rural,Inhabitant,2170300,590705
4758,28,Andhra Pradesh,750,Bapatla,5095,Nagaram,590485,2,Peddavaram,,Rural,Inhabitant,2148300,590485
4759,28,Andhra Pradesh,750,Bapatla,5095,Nagaram,590486,2,Thotapalle,,Rural,Inhabitant,2148400,590486
